timestamp,date,trip,location_z,location_floor
1/2/2021 11:11,2/1/2021,1,L6_ST_5,6
1/2/2021 11:11,2/1/2021,1,L6_ST_5,6
1/2/2021 11:11,2/1/2021,1,L6_ST_5,6
1/2/2021 11:11,2/1/2021,1,L6_ST_5,6
1/2/2021 11:11,2/1/2021,1,L6_ST_5,6
1/2/2021 11:11,2/1/2021,1,L6_ST_5,6
1/2/2021 11:11,2/1/2021,1,L6_ST_5,6
1/2/2021 11:11,2/1/2021,1,L6_ST_5,6
1/2/2021 11:11,2/1/2021,1,L6_ST_5,6
1/2/2021 11:11,2/1/2021,1,L6_ST_5,6
1/2/2021 11:11,2/1/2021,1,L6_ST_5,6
1/2/2021 11:11,2/1/2021,1,L6_ST_5,6
1/2/2021 11:11,2/1/2021,1,L6_ST_5,6
1/2/2021 11:11,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:12,2/1/2021,1,L6_ST_5,6
1/2/2021 11:13,2/1/2021,1,L6_ST_5,6
1/2/2021 11:13,2/1/2021,1,L6_ST_5,6
1/2/2021 11:13,2/1/2021,1,L6_ST_5,6
1/2/2021 11:13,2/1/2021,1,L6_ST_5,6
1/2/2021 11:13,2/1/2021,1,L6_ST_5,6
1/2/2021 11:13,2/1/2021,1,L6_ST_5,6
1/2/2021 11:13,2/1/2021,1,L6_ST_5,6
1/2/2021 11:13,2/1/2021,1,L6_ST_5,6
1/2/2021 11:13,2/1/2021,1,L6_ST_5,6
1/2/2021 11:13,2/1/2021,1,L6_ST_5,6
1/2/2021 11:13,2/1/2021,1,L6_ST_5,6
1/2/2021 11:13,2/1/2021,1,L6_ST_5,6
1/2/2021 11:13,2/1/2021,1,L6_ST_5,6
1/2/2021 11:13,2/1/2021,1,L6_ST_5,6
1/2/2021 11:13,2/1/2021,1,L6_ST_5,6
1/2/2021 11:13,2/1/2021,1,L6_ST_5,6
1/2/2021 11:13,2/1/2021,1,L6_ST_5,6
1/2/2021 11:13,2/1/2021,1,L6_ST_5,6
1/2/2021 11:13,2/1/2021,1,L6_ST_5,6
1/2/2021 11:13,2/1/2021,1,L6_ST_5,6
1/2/2021 11:13,2/1/2021,1,L6_ST_5,6
1/2/2021 11:13,2/1/2021,1,L6_ST_5,6
1/2/2021 11:14,2/1/2021,1,L6_ST_5,6
1/2/2021 11:14,2/1/2021,1,L6_ST_5,6
1/2/2021 11:14,2/1/2021,1,L6_ST_5,6
1/2/2021 11:14,2/1/2021,1,L6_ST_5,6
1/2/2021 11:14,2/1/2021,1,L6_ST_5,6
1/2/2021 11:14,2/1/2021,1,L6_ST_5,6
1/2/2021 11:14,2/1/2021,1,L6_ST_5,6
1/2/2021 11:14,2/1/2021,1,L6_ST_5,6
1/2/2021 11:15,2/1/2021,1,L6_ST_5,6
1/2/2021 11:15,2/1/2021,1,L6_ST_5,6
1/2/2021 11:15,2/1/2021,1,L6_ST_5,6
1/2/2021 11:15,2/1/2021,1,L6_ST_5,6
1/2/2021 11:15,2/1/2021,1,L6_ST_5,6
1/2/2021 11:15,2/1/2021,1,L6_ST_5,6
1/2/2021 11:15,2/1/2021,1,L6_ST_5,6
1/2/2021 11:15,2/1/2021,1,L6_ST_5,6
1/2/2021 11:15,2/1/2021,1,L6_ST_5,6
1/2/2021 11:15,2/1/2021,1,L6_ST_5,6
1/2/2021 11:15,2/1/2021,1,L6_ST_5,6
1/2/2021 11:15,2/1/2021,1,L6_ST_5,6
1/2/2021 11:15,2/1/2021,1,L6_ST_5,6
1/2/2021 11:15,2/1/2021,1,L6_ST_5,6
1/2/2021 11:15,2/1/2021,1,L6_ST_5,6
1/2/2021 11:15,2/1/2021,1,L6_ST_5,6
1/2/2021 11:15,2/1/2021,1,L6_ST_5,6
1/2/2021 11:16,2/1/2021,1,L6_ST_5,6
1/2/2021 11:16,2/1/2021,1,L6_ST_5,6
1/2/2021 11:16,2/1/2021,1,L6_ST_5,6
1/2/2021 11:16,2/1/2021,1,L6_ST_5,6
1/2/2021 11:16,2/1/2021,1,L6_ST_5,6
1/2/2021 11:16,2/1/2021,1,L6_ST_5,6
1/2/2021 11:16,2/1/2021,1,L6_ST_5,6
1/2/2021 11:16,2/1/2021,1,L6_ST_5,6
1/2/2021 11:16,2/1/2021,1,L6_ST_5,6
1/2/2021 11:16,2/1/2021,1,L6_ST_5,6
1/2/2021 11:16,2/1/2021,1,L6_ST_5,6
1/2/2021 11:16,2/1/2021,1,L6_ST_5,6
1/2/2021 11:16,2/1/2021,1,L6_ST_5,6
1/2/2021 11:16,2/1/2021,1,L6_ST_5,6
1/2/2021 11:16,2/1/2021,1,L6_ST_5,6
1/2/2021 11:16,2/1/2021,1,L6_ST_5,6
1/2/2021 11:16,2/1/2021,1,L6_ST_5,6
1/2/2021 11:17,2/1/2021,1,L6_ST_5,6
1/2/2021 11:17,2/1/2021,1,L6_ST_5,6
1/2/2021 11:17,2/1/2021,1,L6_ST_5,6
1/2/2021 11:17,2/1/2021,1,L6_ST_5,6
1/2/2021 11:17,2/1/2021,1,L6_ST_5,6
1/2/2021 11:17,2/1/2021,1,L6_ST_5,6
1/2/2021 11:17,2/1/2021,1,L6_ST_5,6
1/2/2021 11:17,2/1/2021,1,L6_ST_5,6
1/2/2021 11:17,2/1/2021,1,L6_ST_5,6
1/2/2021 11:18,2/1/2021,1,L6_ST_5,6
1/2/2021 11:18,2/1/2021,1,L6_ST_5,6
1/2/2021 11:18,2/1/2021,1,L6_ST_5,6
1/2/2021 11:18,2/1/2021,1,L6_ST_5,6
1/2/2021 11:18,2/1/2021,1,L6_ST_5,6
1/2/2021 11:18,2/1/2021,1,L6_ST_5,6
1/2/2021 11:18,2/1/2021,1,L6_ST_5,6
1/2/2021 11:18,2/1/2021,1,L6_ST_5,6
1/2/2021 11:18,2/1/2021,1,L6_ST_5,6
1/2/2021 11:18,2/1/2021,1,L6_FC,6
1/2/2021 11:18,2/1/2021,1,L6_FC,6
1/2/2021 11:18,2/1/2021,1,L6_FC_walkway,6
1/2/2021 11:18,2/1/2021,1,L6_FC_walkway,6
1/2/2021 11:18,2/1/2021,1,L6_FC_walkway,6
1/2/2021 11:18,2/1/2021,1,L6_FC_walkway,6
1/2/2021 11:19,2/1/2021,1,L6_Deck_4,6
1/2/2021 11:19,2/1/2021,1,L6_R2_LL,6
1/2/2021 11:19,2/1/2021,1,L6_R2_LL,6
1/2/2021 11:19,2/1/2021,1,L6_R2_LL,6
1/2/2021 11:19,2/1/2021,1,L6_R2_LL,6
1/2/2021 11:19,2/1/2021,1,L6_R2_LL,6
1/2/2021 11:19,2/1/2021,1,L4_R2_LL,4
1/2/2021 11:19,2/1/2021,1,L4_R2_LL,4
1/2/2021 11:19,2/1/2021,1,L4_R2_LL,4
1/2/2021 11:19,2/1/2021,1,L4_R2_LL,4
1/2/2021 11:25,2/1/2021,1,L4_R2_LL,4
1/2/2021 11:25,2/1/2021,1,L4_R2_LL,4
1/2/2021 11:25,2/1/2021,1,L4_R2_LL,4
1/2/2021 11:25,2/1/2021,1,L4_R2_LL,4
1/2/2021 11:25,2/1/2021,1,L4_R2_LL,4
1/2/2021 11:25,2/1/2021,1,L4_R2_LL,4
1/2/2021 11:25,2/1/2021,1,L4_R2_LL,4
1/2/2021 11:25,2/1/2021,1,L4_R2_LL,4
1/2/2021 11:25,2/1/2021,1,L4_R2_LL,4
1/2/2021 11:25,2/1/2021,1,L4_R2_LL,4
1/2/2021 11:25,2/1/2021,1,L4_R2_LL,4
1/2/2021 11:25,2/1/2021,1,L4_R2_LL,4
1/2/2021 11:25,2/1/2021,1,B1_R2_LL,b1
1/2/2021 11:25,2/1/2021,1,B1_R2_LL,b1
1/2/2021 11:25,2/1/2021,1,B1_R2_LL,b1
1/2/2021 11:25,2/1/2021,1,B1_R2_LL,b1
1/2/2021 11:26,2/1/2021,1,B1_Carpark_zone_3,b1
1/2/2021 11:26,2/1/2021,1,B1_Carpark_zone_3,b1
1/2/2021 11:26,2/1/2021,1,B1_Carpark_zone_3,b1
1/2/2021 11:26,2/1/2021,1,B1_Supermarket_entrance_2,b1
1/2/2021 11:27,2/1/2021,1,B1_CLL,b1
1/2/2021 11:27,2/1/2021,1,B1_CLL,b1
1/2/2021 11:27,2/1/2021,1,B1_CLL,b1
1/2/2021 11:27,2/1/2021,1,B1_CLL,b1
1/2/2021 11:27,2/1/2021,1,B1_CLL,b1
1/2/2021 11:27,2/1/2021,1,B1_CLL,b1
1/2/2021 11:27,2/1/2021,1,B1_CLL,b1
1/2/2021 11:27,2/1/2021,1,B1_CLL,b1
1/2/2021 11:27,2/1/2021,1,B1_CLL,b1
1/2/2021 11:27,2/1/2021,1,B2_CLL,b2
1/2/2021 11:27,2/1/2021,1,B2_CLL,b2
1/2/2021 11:27,2/1/2021,1,B2_CLL,b2
1/2/2021 11:27,2/1/2021,1,B2_CLL,b2
1/2/2021 11:28,2/1/2021,1,B1_CLL,b1
1/2/2021 11:28,2/1/2021,1,B1_CLL,b1
1/2/2021 11:28,2/1/2021,1,B1_CLL,b1
1/2/2021 11:28,2/1/2021,1,B1_CLL,b1
1/2/2021 11:28,2/1/2021,1,B1_CLL,b1
1/2/2021 11:28,2/1/2021,1,L1_CLL,1
1/2/2021 11:28,2/1/2021,1,L1_CLL,1
1/2/2021 11:28,2/1/2021,1,L1_CLL,1
1/2/2021 11:28,2/1/2021,1,L1_CLL,1
1/2/2021 11:28,2/1/2021,1,L1_CLL,1
1/2/2021 11:29,2/1/2021,1,L2_CLL,2
1/2/2021 11:29,2/1/2021,1,L2_FC_zone_9,2
1/2/2021 11:29,2/1/2021,1,L2_FC_zone_9,2
1/2/2021 11:29,2/1/2021,1,L2_FC_zone_9,2
1/2/2021 11:29,2/1/2021,1,L2_FC_zone_9,2
1/2/2021 11:30,2/1/2021,1,L2_FC_zone_9,2
1/2/2021 11:31,2/1/2021,1,L2_FC_zone_9,2
1/2/2021 11:31,2/1/2021,1,L2_FC_zone_8,2
1/2/2021 11:31,2/1/2021,1,L2_FC_zone_8,2
1/2/2021 11:31,2/1/2021,1,L1_CP_zone_2,1
1/2/2021 11:31,2/1/2021,1,L1_CP_zone_2,1
1/2/2021 11:31,2/1/2021,1,L1_CP_zone_2,1
1/2/2021 11:31,2/1/2021,1,L1_Entrance_1_lobby,1
1/2/2021 11:32,2/1/2021,1,L1_Entrance_1_lobby,1
1/2/2021 11:32,2/1/2021,1,L1_Entrance_1_lobby,1
1/2/2021 11:32,2/1/2021,1,L1_CP_zone_2,1
1/2/2021 11:32,2/1/2021,1,L1_CP_zone_2,1
1/2/2021 11:32,2/1/2021,1,L1_Entrance_1_lobby,1
1/2/2021 11:32,2/1/2021,1,L1_CP_zone_2,1
1/2/2021 11:32,2/1/2021,1,L1_Entrance_1_lobby,1
1/2/2021 11:32,2/1/2021,1,L1_CP_zone_2,1
1/2/2021 11:32,2/1/2021,1,L1_CP_zone_3,1
1/2/2021 11:32,2/1/2021,1,L1_R2_LL,1
1/2/2021 11:33,2/1/2021,1,L1_R2_LL,1
1/2/2021 11:33,2/1/2021,1,L1_R2_LL,1
1/2/2021 11:33,2/1/2021,1,L1_R2_LL,1
1/2/2021 11:33,2/1/2021,1,L1_R2_LL,1
1/2/2021 11:33,2/1/2021,1,L1_R2_LL,1
1/2/2021 11:33,2/1/2021,1,L1_R2_LL,1
1/2/2021 11:33,2/1/2021,1,L1_R2_LL,1
1/2/2021 11:33,2/1/2021,1,L1_R2_LL,1
1/2/2021 11:33,2/1/2021,1,L1_R2_LL,1
1/2/2021 11:33,2/1/2021,1,L1_R2_LL,1
1/2/2021 11:33,2/1/2021,1,L1_R2_LL,1
1/2/2021 11:34,2/1/2021,1,L4_R2_LL,4
1/2/2021 11:34,2/1/2021,1,L4_R2_LL,4
1/2/2021 17:33,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:33,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:33,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:33,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:33,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:33,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:33,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:33,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:33,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:33,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:33,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:33,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:33,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:33,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:33,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:33,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:33,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:33,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:33,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:33,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:33,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:33,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:33,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:33,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:33,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:33,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:33,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:33,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:34,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:34,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:34,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:34,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:34,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:34,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:34,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:34,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:34,2/1/2021,2,L4_R2_LL,4
1/2/2021 17:34,2/1/2021,2,L1_R2_LL,1
1/2/2021 17:34,2/1/2021,2,L1_R2_LL,1
1/2/2021 17:34,2/1/2021,2,L1_R2_LL,1
1/2/2021 17:34,2/1/2021,2,L1_R2_LL,1
1/2/2021 17:34,2/1/2021,2,L1_CP_zone_3,1
1/2/2021 17:34,2/1/2021,2,L1_CP_zone_3,1
1/2/2021 17:34,2/1/2021,2,L1_CP_zone_3,1
1/2/2021 17:34,2/1/2021,2,L1_CP_zone_3,1
1/2/2021 17:34,2/1/2021,2,L1_CP_zone_3,1
1/2/2021 17:34,2/1/2021,2,L1_CP_zone_3,1
1/2/2021 17:34,2/1/2021,2,L2_FC_zone_8,2
1/2/2021 17:35,2/1/2021,2,L1_Entrance_3,1
1/2/2021 17:35,2/1/2021,2,L1_Entrance_3,1
1/2/2021 17:35,2/1/2021,2,L1_Entrance_3,1
1/2/2021 17:35,2/1/2021,2,L1_Entrance_3,1
1/2/2021 17:35,2/1/2021,2,L1_Entrance_3,1
1/2/2021 17:35,2/1/2021,2,L1_Entrance_3,1
1/2/2021 17:35,2/1/2021,2,L1_Entrance_3,1
1/2/2021 17:35,2/1/2021,2,L1_Entrance_3,1
1/2/2021 17:35,2/1/2021,2,L1_Entrance_3,1
1/2/2021 17:35,2/1/2021,2,L1_Entrance_3,1
1/2/2021 17:35,2/1/2021,2,L1_Entrance_3,1
1/2/2021 17:35,2/1/2021,2,L1_Entrance_3,1
1/2/2021 18:26,2/1/2021,3,L1_Entrance_8,1
1/2/2021 18:26,2/1/2021,3,L1_Entrance_8,1
1/2/2021 18:26,2/1/2021,3,L1_Entrance_8,1
1/2/2021 18:26,2/1/2021,3,L1_Entrance_8,1
1/2/2021 18:26,2/1/2021,3,L1_Entrance_8,1
1/2/2021 18:26,2/1/2021,3,L1_Entrance_8,1
1/2/2021 18:26,2/1/2021,3,L1_Entrance_8,1
1/2/2021 18:26,2/1/2021,3,L1_Entrance_8,1
1/2/2021 18:26,2/1/2021,3,L1_Entrance_8,1
1/2/2021 18:26,2/1/2021,3,L1_Entrance_8,1
1/2/2021 18:26,2/1/2021,3,L1_Entrance_8,1
1/2/2021 18:26,2/1/2021,3,L1_Entrance_8,1
1/2/2021 18:26,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:27,2/1/2021,3,L1_ELL,1
1/2/2021 18:28,2/1/2021,3,L6_ELL,6
1/2/2021 18:28,2/1/2021,3,L6_ELL,6
1/2/2021 18:28,2/1/2021,3,L6_ELL,6
1/2/2021 18:28,2/1/2021,3,L6_ELL,6
1/2/2021 18:28,2/1/2021,3,L6_ELL,6
1/2/2021 18:28,2/1/2021,3,L6_ELL,6
1/2/2021 18:29,2/1/2021,3,L6_CLL,6
1/2/2021 18:29,2/1/2021,3,L6_CLL,6
1/2/2021 18:29,2/1/2021,3,L6_CLL,6
1/2/2021 18:29,2/1/2021,3,L6_CLL,6
1/2/2021 18:29,2/1/2021,3,L6_CLL,6
1/2/2021 18:29,2/1/2021,3,L6_CLL,6
1/2/2021 18:29,2/1/2021,3,L6_CLL,6
1/2/2021 18:29,2/1/2021,3,L6_CLL,6
1/2/2021 18:31,2/1/2021,3,L6_CLL,6
1/2/2021 18:31,2/1/2021,3,L6_CLL,6
1/2/2021 18:31,2/1/2021,3,L6_CLL,6
1/2/2021 18:31,2/1/2021,3,L6_CLL,6
1/2/2021 18:31,2/1/2021,3,L6_CLL,6
1/2/2021 18:31,2/1/2021,3,L6_CLL,6
1/2/2021 18:31,2/1/2021,3,L6_CLL,6
1/2/2021 18:31,2/1/2021,3,L6_CLL,6
1/2/2021 18:31,2/1/2021,3,L6_CLL,6
1/2/2021 18:31,2/1/2021,3,L6_CLL,6
1/2/2021 18:32,2/1/2021,3,L6_FC,6
1/2/2021 18:32,2/1/2021,3,L6_FC,6
1/2/2021 18:32,2/1/2021,3,L6_FC,6
1/2/2021 18:32,2/1/2021,3,L6_FC,6
1/2/2021 18:32,2/1/2021,3,L6_FC,6
1/2/2021 18:32,2/1/2021,3,L6_FC_walkway,6
1/2/2021 18:32,2/1/2021,3,L6_FC_walkway,6
1/2/2021 18:32,2/1/2021,3,L6_FC_walkway,6
1/2/2021 18:32,2/1/2021,3,L6_FC_walkway,6
1/2/2021 18:32,2/1/2021,3,L6_FC_walkway,6
1/2/2021 18:32,2/1/2021,3,L6_FC_walkway,6
1/2/2021 18:32,2/1/2021,3,L6_FC_walkway,6
1/2/2021 18:32,2/1/2021,3,L6_FC_walkway,6
1/2/2021 18:32,2/1/2021,3,L6_Deck_4,6
1/2/2021 18:32,2/1/2021,3,L6_Deck_4,6
1/2/2021 18:32,2/1/2021,3,L6_Deck_4,6
1/2/2021 18:32,2/1/2021,3,L6_Deck_4,6
1/2/2021 18:32,2/1/2021,3,L6_Deck_4,6
1/2/2021 18:33,2/1/2021,3,L6_R2_LL,6
