timestamp,trip,location_z,location_floor,,DATE,TIME,hours,min,decimal minutes
4/2/2021 15:31,0,L6_ST,6,,2/4/2021,15:31,15,31,931
4/2/2021 15:31,0,L1_Fish_pond,1,,2/4/2021,15:31,15,31,931
4/2/2021 15:31,0,L8_RG,8,,2/4/2021,15:31,15,31,931
4/2/2021 15:31,0,L6_ST,6,,2/4/2021,15:31,15,31,931
4/2/2021 15:31,0,L1_Fish_pond,1,,2/4/2021,15:31,15,31,931
4/2/2021 15:31,0,L1_Fish_pond,1,,2/4/2021,15:31,15,31,931
4/2/2021 15:31,0,L8_RG,8,,2/4/2021,15:31,15,31,931
4/2/2021 15:31,0,L8_RG,8,,2/4/2021,15:31,15,31,931
4/2/2021 15:31,0,L6_walkway,6,,2/4/2021,15:31,15,31,931
4/2/2021 15:31,0,L6_walkway,6,,2/4/2021,15:31,15,31,931
4/2/2021 15:31,0,L1_Fish_pond,1,,2/4/2021,15:31,15,31,931
4/2/2021 15:31,0,L1_Fish_pond,1,,2/4/2021,15:31,15,31,931
4/2/2021 15:31,0,L8_RG,8,,2/4/2021,15:31,15,31,931
4/2/2021 15:31,0,L8_RG,8,,2/4/2021,15:31,15,31,931
4/2/2021 15:32,0,L6_walkway,6,,2/4/2021,15:32,15,32,932
4/2/2021 15:32,0,L6_ST,6,,2/4/2021,15:32,15,32,932
4/2/2021 15:32,0,L6_FC,6,,2/4/2021,15:32,15,32,932
4/2/2021 15:32,0,L1_Fish_pond,1,,2/4/2021,15:32,15,32,932
4/2/2021 15:32,0,L6_CLL,6,,2/4/2021,15:32,15,32,932
4/2/2021 15:32,0,L6_CLL,6,,2/4/2021,15:32,15,32,932
4/2/2021 15:32,0,L6_CLL,6,,2/4/2021,15:32,15,32,932
4/2/2021 15:32,0,L6_CLL,6,,2/4/2021,15:32,15,32,932
4/2/2021 15:32,0,L6_CLL,6,,2/4/2021,15:32,15,32,932
4/2/2021 15:32,0,L6_CLL,6,,2/4/2021,15:32,15,32,932
4/2/2021 15:32,0,L6_CLL,6,,2/4/2021,15:32,15,32,932
4/2/2021 15:32,0,L6_CLL,6,,2/4/2021,15:32,15,32,932
4/2/2021 15:32,0,L6_CLL,6,,2/4/2021,15:32,15,32,932
4/2/2021 15:32,0,L6_CLL,6,,2/4/2021,15:32,15,32,932
4/2/2021 15:32,0,L6_CLL,6,,2/4/2021,15:32,15,32,932
4/2/2021 15:32,0,L6_CLL,6,,2/4/2021,15:32,15,32,932
4/2/2021 15:32,0,L6_CLL,6,,2/4/2021,15:32,15,32,932
4/2/2021 15:32,0,L6_CLL,6,,2/4/2021,15:32,15,32,932
4/2/2021 15:32,0,L6_CLL,6,,2/4/2021,15:32,15,32,932
4/2/2021 15:32,0,L6_CLL,6,,2/4/2021,15:32,15,32,932
4/2/2021 15:32,0,L6_CLL,6,,2/4/2021,15:32,15,32,932
4/2/2021 15:32,0,L6_CLL,6,,2/4/2021,15:32,15,32,932
4/2/2021 15:33,0,L1_CLL,1,,2/4/2021,15:33,15,33,933
4/2/2021 15:33,0,L1_CLL,1,,2/4/2021,15:33,15,33,933
4/2/2021 15:33,0,L1_Walkway,1,,2/4/2021,15:33,15,33,933
4/2/2021 15:33,0,L1_Walkway,1,,2/4/2021,15:33,15,33,933
4/2/2021 15:33,0,L1_Walkway,1,,2/4/2021,15:33,15,33,933
4/2/2021 15:33,0,L1_Walkway,1,,2/4/2021,15:33,15,33,933
4/2/2021 15:33,0,L1_Walkway,1,,2/4/2021,15:33,15,33,933
4/2/2021 15:33,0,L1_Walkway,1,,2/4/2021,15:33,15,33,933
4/2/2021 15:34,0,L1_Walkway,1,,2/4/2021,15:34,15,34,934
4/2/2021 15:34,0,L1_Walkway,1,,2/4/2021,15:34,15,34,934
5/2/2021 7:36,1,L1_Ent_mrt,1,,2/5/2021,7:36,7,36,456
5/2/2021 7:36,1,L1_Ent_mrt,1,,2/5/2021,7:36,7,36,456
5/2/2021 7:36,1,L1_Ent_mrt,1,,2/5/2021,7:36,7,36,456
5/2/2021 7:37,1,L1_Ent_mrt,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_Ent_mrt,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_Ent_mrt,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
5/2/2021 7:37,1,L1_ELL,1,,2/5/2021,7:37,7,37,457
