ind,id,uuid_user,sensor_type,sensor_data,scan_time,upload_time,timestamp,date,scan_time_2,upload_time_2,MacAddress,NameSpaceId,NameSpaceShort,NS2,floor,time_spent,trip,location_z,location_floor
1097812,453949,65b0de4f9a16a5f2,beacon,MacAddress : FF:0B:F7:2B:A4:0B; RSSI : -98; Extra : ,1612145439333,1612306389000,2021-02-01 10:10:39,02/01/2021,2021-02-01 10:10:39.333,2021-02-03 06:53:09.000,FF:0B:F7:2B:A4,f7826da6bc5b71e00905,0905,0905,09,0.01873333333333333,0,L9_CG_garden_zone_2,9
1097825,453954,65b0de4f9a16a5f2,beacon,MacAddress : FF:0B:F7:2B:A4:0B; RSSI : -87; Extra : ,1612145441564,1612306389000,2021-02-01 10:10:41,02/01/2021,2021-02-01 10:10:41.564,2021-02-03 06:53:09.000,FF:0B:F7:2B:A4,f7826da6bc5b71e00905,0905,0905,09,0.03718333333333333,0,L9_CG_garden_zone_2,9
1097831,453957,65b0de4f9a16a5f2,beacon,MacAddress : FF:0B:F7:2B:A4:0B; RSSI : -91; Extra : ,1612145442698,1612306389000,2021-02-01 10:10:42,02/01/2021,2021-02-01 10:10:42.698,2021-02-03 06:53:09.000,FF:0B:F7:2B:A4,f7826da6bc5b71e00905,0905,0905,09,0.0189,0,L9_CG_garden_zone_2,9
1097839,453960,65b0de4f9a16a5f2,beacon,MacAddress : FF:0B:F7:2B:A4:0B; RSSI : -100; Extra : ,1612145443825,1612306389000,2021-02-01 10:10:43,02/01/2021,2021-02-01 10:10:43.825,2021-02-03 06:53:09.000,FF:0B:F7:2B:A4,f7826da6bc5b71e00905,0905,0905,09,0.01878333333333333,0,L9_CG_garden_zone_2,9
1097894,453978,65b0de4f9a16a5f2,beacon,MacAddress : ED:DB:94:34:98:E8; RSSI : -92; Extra : ,1612145452774,1612306389000,2021-02-01 10:10:52,02/01/2021,2021-02-01 10:10:52.774,2021-02-03 06:53:09.000,ED:DB:94:34:98,f7826da6bc5b71e00904,0904,0904,09,0.14915,0,L9_CG_entrance,9
1097901,453981,65b0de4f9a16a5f2,beacon,MacAddress : ED:DB:94:34:98:E8; RSSI : -99; Extra : ,1612145453895,1612306389000,2021-02-01 10:10:53,02/01/2021,2021-02-01 10:10:53.895,2021-02-03 06:53:09.000,ED:DB:94:34:98,f7826da6bc5b71e00904,0904,0904,09,0.01868333333333333,0,L9_CG_entrance,9
1097914,453987,65b0de4f9a16a5f2,beacon,MacAddress : ED:DB:94:34:98:E8; RSSI : -98; Extra : ,1612145456146,1612306389000,2021-02-01 10:10:56,02/01/2021,2021-02-01 10:10:56.146,2021-02-03 06:53:09.000,ED:DB:94:34:98,f7826da6bc5b71e00904,0904,0904,09,0.03751666666666666,0,L9_CG_entrance,9
1097953,454002,65b0de4f9a16a5f2,beacon,MacAddress : ED:DB:94:34:98:E8; RSSI : -91; Extra : ,1612145464043,1612306389000,2021-02-01 10:11:04,02/01/2021,2021-02-01 10:11:04.043,2021-02-03 06:53:09.000,ED:DB:94:34:98,f7826da6bc5b71e00904,0904,0904,09,0.13161666666666666,0,L9_CG_entrance,9
1097959,454005,65b0de4f9a16a5f2,beacon,MacAddress : ED:DB:94:34:98:E8; RSSI : -89; Extra : ,1612145465173,1612306389000,2021-02-01 10:11:05,02/01/2021,2021-02-01 10:11:05.173,2021-02-03 06:53:09.000,ED:DB:94:34:98,f7826da6bc5b71e00904,0904,0904,09,0.01883333333333333,0,L9_CG_entrance,9
1097964,454009,65b0de4f9a16a5f2,beacon,MacAddress : ED:DB:94:34:98:E8; RSSI : -97; Extra : ,1612145466289,1612306389000,2021-02-01 10:11:06,02/01/2021,2021-02-01 10:11:06.289,2021-02-03 06:53:09.000,ED:DB:94:34:98,f7826da6bc5b71e00904,0904,0904,09,0.0186,0,L9_CG_entrance,9
1097974,454014,65b0de4f9a16a5f2,beacon,MacAddress : ED:DB:94:34:98:E8; RSSI : -98; Extra : ,1612145468533,1612306389000,2021-02-01 10:11:08,02/01/2021,2021-02-01 10:11:08.533,2021-02-03 06:53:09.000,ED:DB:94:34:98,f7826da6bc5b71e00904,0904,0904,09,0.0374,0,L9_CG_entrance,9
1097979,454017,65b0de4f9a16a5f2,beacon,MacAddress : ED:DB:94:34:98:E8; RSSI : -95; Extra : ,1612145469677,1612306389000,2021-02-01 10:11:09,02/01/2021,2021-02-01 10:11:09.677,2021-02-03 06:53:09.000,ED:DB:94:34:98,f7826da6bc5b71e00904,0904,0904,09,0.019066666666666662,0,L9_CG_entrance,9
1097985,454020,65b0de4f9a16a5f2,beacon,MacAddress : ED:DB:94:34:98:E8; RSSI : -98; Extra : ,1612145470820,1612306389000,2021-02-01 10:11:10,02/01/2021,2021-02-01 10:11:10.820,2021-02-03 06:53:09.000,ED:DB:94:34:98,f7826da6bc5b71e00904,0904,0904,09,0.01905,0,L9_CG_entrance,9
1098005,454025,65b0de4f9a16a5f2,beacon,MacAddress : ED:DB:94:34:98:E8; RSSI : -94; Extra : ,1612145473072,1612306389000,2021-02-01 10:11:13,02/01/2021,2021-02-01 10:11:13.072,2021-02-03 06:53:09.000,ED:DB:94:34:98,f7826da6bc5b71e00904,0904,0904,09,0.03753333333333333,0,L9_CG_entrance,9
1098023,454032,65b0de4f9a16a5f2,beacon,MacAddress : ED:DB:94:34:98:E8; RSSI : -87; Extra : ,1612145476459,1612306389000,2021-02-01 10:11:16,02/01/2021,2021-02-01 10:11:16.459,2021-02-03 06:53:09.000,ED:DB:94:34:98,f7826da6bc5b71e00904,0904,0904,09,0.05645,0,L9_CG_entrance,9
1098032,454035,65b0de4f9a16a5f2,beacon,MacAddress : ED:DB:94:34:98:E8; RSSI : -80; Extra : ,1612145477575,1612306389000,2021-02-01 10:11:17,02/01/2021,2021-02-01 10:11:17.575,2021-02-03 06:53:09.000,ED:DB:94:34:98,f7826da6bc5b71e00904,0904,0904,09,0.0186,0,L9_CG_entrance,9
1098199,454094,65b0de4f9a16a5f2,beacon,MacAddress : ED:DB:94:34:98:E8; RSSI : -96; Extra : ,1612145506883,1612306389000,2021-02-01 10:11:46,02/01/2021,2021-02-01 10:11:46.883,2021-02-03 06:53:09.000,ED:DB:94:34:98,f7826da6bc5b71e00904,0904,0904,09,0.4884666666666666,0,L9_CG_entrance,9
1098288,454126,65b0de4f9a16a5f2,beacon,MacAddress : ED:DB:94:34:98:E8; RSSI : -97; Extra : ,1612145523701,1612306389000,2021-02-01 10:12:03,02/01/2021,2021-02-01 10:12:03.701,2021-02-03 06:53:09.000,ED:DB:94:34:98,f7826da6bc5b71e00904,0904,0904,09,0.28030000000000005,0,L9_CG_entrance,9
